areaCode,areaName,areaType,date,cumCasesByPublishDate,newCasesByPublishDate,newCasesBySpecimenDate
E12000001,North East,region,2020-06-30,10558,3,11
E12000001,North East,region,2020-06-29,10555,1,10
E12000001,North East,region,2020-06-28,10554,2,9
E12000001,North East,region,2020-06-27,10552,3,14
E12000001,North East,region,2020-06-26,10549,10,8
E12000001,North East,region,2020-06-25,10539,5,12
E12000001,North East,region,2020-06-24,10534,0,11
E12000001,North East,region,2020-06-23,10535,7,26
E12000001,North East,region,2020-06-22,10528,6,24
E12000001,North East,region,2020-06-21,10522,8,4
E12000001,North East,region,2020-06-20,10514,13,17
E12000001,North East,region,2020-06-19,10501,7,14
E12000001,North East,region,2020-06-18,10494,13,23
E12000001,North East,region,2020-06-17,10481,14,19
E12000001,North East,region,2020-06-16,10467,17,19
E12000001,North East,region,2020-06-15,10450,4,31
E12000001,North East,region,2020-06-14,10446,9,30
E12000001,North East,region,2020-06-13,10437,9,32
E12000001,North East,region,2020-06-12,10428,15,40
E12000001,North East,region,2020-06-11,10413,13,23
E12000001,North East,region,2020-06-10,10400,10,35
E12000001,North East,region,2020-06-09,10390,31,40
E12000001,North East,region,2020-06-08,10359,2,34
E12000001,North East,region,2020-06-07,10357,8,17
E12000001,North East,region,2020-06-06,10349,17,28
E12000001,North East,region,2020-06-05,10332,18,42
E12000001,North East,region,2020-06-04,10314,20,58
E12000001,North East,region,2020-06-03,10294,28,51
E12000001,North East,region,2020-06-02,10266,26,59
E12000001,North East,region,2020-06-01,10240,17,71
E12000001,North East,region,2020-05-31,10223,127,46
E12000001,North East,region,2020-05-30,10096,37,46
E12000001,North East,region,2020-05-29,10059,58,71
E12000001,North East,region,2020-05-28,10001,22,49
E12000001,North East,region,2020-05-27,9979,27,117
E12000001,North East,region,2020-05-26,9952,24,99
E12000001,North East,region,2020-05-25,9928,49,59
E12000001,North East,region,2020-05-24,9879,16,76
E12000001,North East,region,2020-05-23,9863,73,76
E12000001,North East,region,2020-05-22,9790,51,95
E12000001,North East,region,2020-05-21,9739,55,129
E12000001,North East,region,2020-05-20,9684,63,133
E12000001,North East,region,2020-05-19,9621,85,122
E12000001,North East,region,2020-05-18,9536,14,145
E12000001,North East,region,2020-05-17,9522,26,98
E12000001,North East,region,2020-05-16,9496,78,127
E12000001,North East,region,2020-05-15,9418,66,137
E12000001,North East,region,2020-05-14,9352,94,137
E12000001,North East,region,2020-05-13,9258,135,144
E12000001,North East,region,2020-05-12,9123,79,219
E12000001,North East,region,2020-05-11,9044,94,228
E12000001,North East,region,2020-05-10,8950,59,147
E12000001,North East,region,2020-05-09,8891,87,150
E12000001,North East,region,2020-05-08,8804,160,159
E12000001,North East,region,2020-05-07,8644,249,199
E12000001,North East,region,2020-05-06,8395,64,242
E12000001,North East,region,2020-05-05,8331,80,251
E12000001,North East,region,2020-05-04,8251,87,233
E12000001,North East,region,2020-05-03,8164,223,161
E12000001,North East,region,2020-05-02,7941,128,183
E12000001,North East,region,2020-05-01,7813,261,271
E12000001,North East,region,2020-04-30,7552,328,386
E12000001,North East,region,2020-04-29,7224,50,356
E12000001,North East,region,2020-04-28,7174,104,359
E12000001,North East,region,2020-04-27,7070,139,281
E12000001,North East,region,2020-04-26,6931,159,158
E12000001,North East,region,2020-04-25,6772,226,215
E12000001,North East,region,2020-04-24,6546,228,329
E12000001,North East,region,2020-04-23,6318,223,329
E12000001,North East,region,2020-04-22,6095,320,358
E12000001,North East,region,2020-04-21,5775,164,287
E12000001,North East,region,2020-04-20,5611,216,315
E12000001,North East,region,2020-04-19,5395,280,274
E12000001,North East,region,2020-04-18,5115,158,378
E12000001,North East,region,2020-04-17,4957,263,292
E12000001,North East,region,2020-04-16,4694,,294
E12000001,North East,region,2020-04-15,,,284
E12000001,North East,region,2020-04-14,,,256
E12000001,North East,region,2020-04-13,,,231
E12000001,North East,region,2020-04-12,,,200
E12000001,North East,region,2020-04-11,,,264
E12000001,North East,region,2020-04-10,,,246
E12000001,North East,region,2020-04-09,,,314
E12000001,North East,region,2020-04-08,,,286
E12000001,North East,region,2020-04-07,,,350
E12000001,North East,region,2020-04-06,,,375
E12000001,North East,region,2020-04-05,,,221
E12000001,North East,region,2020-04-04,,,254
E12000001,North East,region,2020-04-03,,,260
E12000001,North East,region,2020-04-02,,,221
E12000001,North East,region,2020-04-01,,,306
E12000001,North East,region,2020-03-31,,,210
E12000001,North East,region,2020-03-30,,,175
E12000001,North East,region,2020-03-29,,,107
E12000001,North East,region,2020-03-28,,,113
E12000001,North East,region,2020-03-27,,,101
E12000001,North East,region,2020-03-26,,,98
E12000001,North East,region,2020-03-25,,,77
E12000001,North East,region,2020-03-24,,,76
E12000001,North East,region,2020-03-23,,,58
E12000001,North East,region,2020-03-22,,,20
E12000001,North East,region,2020-03-21,,,23
E12000001,North East,region,2020-03-20,,,26
E12000001,North East,region,2020-03-19,,,20
E12000001,North East,region,2020-03-18,,,14
E12000001,North East,region,2020-03-17,,,16
E12000001,North East,region,2020-03-16,,,7
E12000001,North East,region,2020-03-15,,,10
E12000001,North East,region,2020-03-14,,,6
E12000001,North East,region,2020-03-13,,,6
E12000001,North East,region,2020-03-12,,,2
E12000001,North East,region,2020-03-11,,,1
E12000001,North East,region,2020-03-10,,,4
E12000001,North East,region,2020-03-09,,,3
E12000001,North East,region,2020-03-08,,,0
E12000001,North East,region,2020-03-07,,,2
E12000001,North East,region,2020-03-06,,,1
E12000001,North East,region,2020-03-05,,,2
E12000001,North East,region,2020-03-04,,,1
E12000001,North East,region,2020-03-03,,,0
E12000001,North East,region,2020-03-02,,,1
E12000002,North West,region,2022-01-09,1810066,20254,
E12000002,North West,region,2022-01-08,1789812,18346,3175
E12000002,North West,region,2022-01-07,1771466,24015,6826
E12000002,North West,region,2022-01-06,1747451,25971,16144
E12000002,North West,region,2022-01-05,1721480,19756,22169
E12000002,North West,region,2022-01-04,1701724,29360,29530
E12000002,North West,region,2022-01-03,1672364,24183,27834
E12000002,North West,region,2022-01-02,1648181,19375,22642
E12000002,North West,region,2022-01-01,1628806,27328,14931
E12000002,North West,region,2021-12-31,1601478,22977,23143
E12000002,North West,region,2021-12-30,1578501,23952,29020
E12000002,North West,region,2021-12-29,1554549,23842,33481
E12000002,North West,region,2021-12-28,1530707,20183,26052
E12000002,North West,region,2021-12-27,1510524,13973,23581
E12000002,North West,region,2021-12-26,1496551,14272,13952
E12000002,North West,region,2021-12-25,1482279,16548,8481
E12000002,North West,region,2021-12-24,1465731,16529,16647
E12000002,North West,region,2021-12-23,1449202,14759,18170
E12000002,North West,region,2021-12-22,1434443,10960,18540
E12000002,North West,region,2021-12-21,1423483,8479,15787
E12000002,North West,region,2021-12-20,1415004,7728,13494
E12000002,North West,region,2021-12-19,1407276,6833,8212
E12000002,North West,region,2021-12-18,1400443,8309,7573
E12000002,North West,region,2021-12-17,1392134,7999,7944
E12000002,North West,region,2021-12-16,1384135,7787,8865
E12000002,North West,region,2021-12-15,1376348,7623,9146
E12000002,North West,region,2021-12-14,1368725,5345,7983
E12000002,North West,region,2021-12-13,1363380,3317,7087
E12000002,North West,region,2021-12-12,1360063,4428,4310
E12000002,North West,region,2021-12-11,1355635,6004,4099
E12000002,North West,region,2021-12-10,1349631,4886,4367
E12000002,North West,region,2021-12-09,1344745,4066,4915
E12000002,North West,region,2021-12-08,1340679,4919,5247
E12000002,North West,region,2021-12-07,1335760,4667,5020
E12000002,North West,region,2021-12-06,1331093,4261,5812
E12000002,North West,region,2021-12-05,1326832,3892,3698
E12000002,North West,region,2021-12-04,1322940,4130,3184
E12000002,North West,region,2021-12-03,1318810,4808,4137
E12000002,North West,region,2021-12-02,1314002,4708,4542
E12000002,North West,region,2021-12-01,1309294,3707,4982
E12000002,North West,region,2021-11-30,1305587,3569,5034
E12000002,North West,region,2021-11-29,1302018,3431,4837
E12000002,North West,region,2021-11-28,1298587,3626,3507
E12000002,North West,region,2021-11-27,1294961,4053,2851
E12000002,North West,region,2021-11-26,1290908,3993,3578
E12000002,North West,region,2021-11-25,1286915,4735,3989
E12000002,North West,region,2021-11-24,1282180,4040,4163
E12000002,North West,region,2021-11-23,1278140,3839,4471
E12000002,North West,region,2021-11-22,1274301,3941,4591
E12000002,North West,region,2021-11-21,1270360,3231,3419
E12000002,North West,region,2021-11-20,1267129,4112,3242
E12000002,North West,region,2021-11-19,1263017,4274,3702
E12000002,North West,region,2021-11-18,1258743,4239,4334
E12000002,North West,region,2021-11-17,1254504,4400,4450
E12000002,North West,region,2021-11-16,1250104,3851,4485
E12000002,North West,region,2021-11-15,1246253,3341,4945
E12000002,North West,region,2021-11-14,1242912,3356,3267
E12000002,North West,region,2021-11-13,1239556,3735,3050
E12000002,North West,region,2021-11-12,1235821,3708,3597
E12000002,North West,region,2021-11-11,1232113,4381,3938
E12000002,North West,region,2021-11-10,1227732,4297,4021
E12000002,North West,region,2021-11-09,1223435,3525,4189
E12000002,North West,region,2021-11-08,1219910,2963,4524
E12000002,North West,region,2021-11-07,1216947,2816,3127
E12000002,North West,region,2021-11-06,1214131,3482,2774
E12000002,North West,region,2021-11-05,1210649,3601,3056
E12000002,North West,region,2021-11-04,1207048,3771,3297
E12000002,North West,region,2021-11-03,1203277,4574,3726
E12000002,North West,region,2021-11-02,1198703,3626,3950
E12000002,North West,region,2021-11-01,1195077,3926,4677
E12000002,North West,region,2021-10-31,1191151,3863,3704
E12000002,North West,region,2021-10-30,1187288,4524,3399
E12000002,North West,region,2021-10-29,1182764,5141,4165
E12000002,North West,region,2021-10-28,1177623,3598,4311
E12000002,North West,region,2021-10-27,1174025,4408,4450
E12000002,North West,region,2021-10-26,1169617,3905,4116
E12000002,North West,region,2021-10-25,1165712,3879,4798
E12000002,North West,region,2021-10-24,1161833,3778,3556
E12000002,North West,region,2021-10-23,1158055,4559,3376
E12000002,North West,region,2021-10-22,1153496,5089,4035
E12000002,North West,region,2021-10-21,1148407,4993,4567
E12000002,North West,region,2021-10-20,1143414,5409,5219
E12000002,North West,region,2021-10-19,1138005,4482,5229
E12000002,North West,region,2021-10-18,1133523,4527,5925
E12000002,North West,region,2021-10-17,1128996,4260,4442
E12000002,North West,region,2021-10-16,1124736,4615,3664
E12000002,North West,region,2021-10-15,1120121,5295,4181
E12000002,North West,region,2021-10-14,1114826,5322,5038
E12000002,North West,region,2021-10-13,1109504,5100,5143
E12000002,North West,region,2021-10-12,1104404,5058,5487
E12000002,North West,region,2021-10-11,1099346,3998,6021
E12000002,North West,region,2021-10-10,1095348,4366,4240
E12000002,North West,region,2021-10-09,1090982,4325,3882
E12000002,North West,region,2021-10-08,1086657,4507,4183
E12000002,North West,region,2021-10-07,1082150,4743,4719
E12000002,North West,region,2021-10-06,1077407,5322,4907
E12000002,North West,region,2021-10-05,1072085,4061,4754
E12000002,North West,region,2021-10-04,1068024,3616,5463
E12000002,North West,region,2021-10-03,1064408,3376,3713
E12000002,North West,region,2021-10-02,1061032,3927,3107
E12000002,North West,region,2021-10-01,1057105,4169,3477
E12000002,North West,region,2021-09-30,1052936,4205,3737
E12000002,North West,region,2021-09-29,1048731,4225,4010
E12000002,North West,region,2021-09-28,1044506,3427,3950
E12000002,North West,region,2021-09-27,1041079,3279,4802
E12000002,North West,region,2021-09-26,1037800,3552,3452
E12000002,North West,region,2021-09-25,1034248,3622,2945
E12000002,North West,region,2021-09-24,1030626,3965,3454
E12000002,North West,region,2021-09-23,1026661,4444,3795
E12000002,North West,region,2021-09-22,1022217,4081,3979
E12000002,North West,region,2021-09-21,1018136,3519,4238
E12000002,North West,region,2021-09-20,1014617,3702,4737
E12000002,North West,region,2021-09-19,1010915,3138,3509
E12000002,North West,region,2021-09-18,1007777,3712,2975
E12000002,North West,region,2021-09-17,1004065,3877,3204
E12000002,North West,region,2021-09-16,1000188,3368,3511
E12000002,North West,region,2021-09-15,996820,3222,3510
E12000002,North West,region,2021-09-14,993598,3119,3536
E12000002,North West,region,2021-09-13,990479,3361,3943
E12000002,North West,region,2021-09-12,987118,2985,2728
E12000002,North West,region,2021-09-11,984133,3411,2526
E12000002,North West,region,2021-09-10,980722,3855,3138
E12000002,North West,region,2021-09-09,976867,3951,3673
E12000002,North West,region,2021-09-08,972916,4129,3962
E12000002,North West,region,2021-09-07,968787,4505,4092
E12000002,North West,region,2021-09-06,964282,3459,4804
E12000002,North West,region,2021-09-05,960823,3462,3298
E12000002,North West,region,2021-09-04,957361,4102,3182
E12000002,North West,region,2021-09-03,953259,4477,3908
E12000002,North West,region,2021-09-02,948782,3915,4421
E12000002,North West,region,2021-09-01,944867,3309,4428
E12000002,North West,region,2021-08-31,941558,3186,4477
E12000002,North West,region,2021-08-30,938372,2606,3365
E12000002,North West,region,2021-08-29,935766,3100,2555
E12000002,North West,region,2021-08-28,932666,3444,2565
E12000002,North West,region,2021-08-27,929222,3505,3100
E12000002,North West,region,2021-08-26,925717,3898,3626
E12000002,North West,region,2021-08-25,921819,3337,3712
E12000002,North West,region,2021-08-24,918482,3275,3617
E12000002,North West,region,2021-08-23,915207,3039,3824
E12000002,North West,region,2021-08-22,912168,2982,2853
E12000002,North West,region,2021-08-21,909186,3108,2732
E12000002,North West,region,2021-08-20,906078,3302,3115
E12000002,North West,region,2021-08-19,902776,3577,3501
E12000002,North West,region,2021-08-18,899199,3275,3556
E12000002,North West,region,2021-08-17,895924,2916,3408
E12000002,North West,region,2021-08-16,893008,3228,3721
E12000002,North West,region,2021-08-15,889780,2616,2715
E12000002,North West,region,2021-08-14,887164,3593,2609
E12000002,North West,region,2021-08-13,883571,3621,2996
E12000002,North West,region,2021-08-12,879950,3539,3377
E12000002,North West,region,2021-08-11,876411,3189,3695
E12000002,North West,region,2021-08-10,873222,2877,3602
E12000002,North West,region,2021-08-09,870345,2877,3622
E12000002,North West,region,2021-08-08,867468,3037,2539
